ID Caso,Fecha de Audiencia,Tipo de Audiencia,Lugar
4501,2024-12-30,Juicio,Córdoba
4502,2024-02-01,Juicio,Castellón
4503,2021-04-06,Juicio,Badajoz
4504,2024-11-19,Intermedia,Burgos
4505,2024-12-06,Intermedia,Málaga
4506,2023-10-03,Juicio,Soria
4507,2022-07-14,Juicio,Cádiz
4508,2025-10-29,Preliminar,Huelva
4509,2025-09-02,Preliminar,Burgos
4510,2025-09-21,Preliminar,Guipúzcoa
4511,2024-04-21,Intermedia,Álava
4512,2024-01-15,Intermedia,Guipúzcoa
4513,2022-03-08,Intermedia,Vizcaya
4514,2025-09-30,Preliminar,Guadalajara
4515,2026-02-06,Preliminar,Almería
4516,2024-03-28,Juicio,La Coruña
4517,2025-05-13,Intermedia,Palencia
4518,2023-04-02,Intermedia,Madrid
4519,2023-01-21,Intermedia,Burgos
4520,2025-08-07,Preliminar,Asturias
4521,2023-12-30,Intermedia,Jaén
4522,2024-03-03,Juicio,Badajoz
4523,2022-08-13,Juicio,Huelva
4524,2026-05-06,Preliminar,Álava
4525,2024-08-07,Intermedia,Cáceres
4526,2023-05-20,Juicio,Santa Cruz de Tenerife
4527,2024-06-14,Intermedia,Granada
4528,2026-05-21,Preliminar,Madrid
4529,2026-03-06,Preliminar,Valladolid
4530,2025-09-21,Preliminar,Sevilla
4531,2026-02-02,Preliminar,Palencia
4532,2026-05-12,Preliminar,Cantabria
4533,2021-07-25,Juicio,Asturias
4534,2022-10-01,Intermedia,Cáceres
4535,2025-03-21,Intermedia,Cuenca
4536,2024-01-21,Intermedia,Alicante
4537,2021-09-19,Juicio,Baleares
4538,2024-06-24,Intermedia,Córdoba
4539,2024-04-21,Intermedia,Ciudad
4540,2026-05-04,Preliminar,Málaga
4541,2024-02-12,Juicio,Pontevedra
4542,2022-01-24,Juicio,Sevilla
4543,2025-02-17,Intermedia,Huelva
4544,2025-10-25,Preliminar,Zaragoza
4545,2024-08-31,Intermedia,Soria
4546,2025-03-13,Intermedia,Valladolid
4547,2025-06-15,Preliminar,Lugo
4548,2021-07-16,Juicio,Toledo
4549,2023-09-17,Intermedia,Barcelona
4550,2025-12-23,Preliminar,Zamora
4551,2023-10-07,Juicio,Navarra
4552,2024-03-27,Intermedia,Barcelona
4553,2025-03-02,Intermedia,Guadalajara
4554,2024-10-26,Intermedia,Santa Cruz de Tenerife
4555,2023-06-14,Juicio,Toledo
4556,2026-03-24,Preliminar,Pontevedra
4557,2024-08-28,Intermedia,Murcia
4558,2025-06-13,Preliminar,Alicante
4559,2022-06-25,Juicio,Cádiz
4560,2024-02-25,Intermedia,Córdoba
4561,2026-01-07,Preliminar,Barcelona
4562,2024-03-03,Juicio,Cádiz
4563,2025-06-12,Preliminar,Toledo
4564,2024-09-12,Intermedia,Cantabria
4565,2026-04-19,Preliminar,Melilla
4566,2024-10-10,Juicio,Málaga
4567,2024-07-15,Juicio,Pontevedra
4568,2024-08-19,Intermedia,Barcelona
4569,2025-07-25,Preliminar,Albacete
4570,2024-07-21,Intermedia,Tarragona
4571,2026-02-21,Preliminar,Asturias
4572,2023-09-27,Intermedia,Salamanca
4573,2024-03-02,Intermedia,La Coruña
4574,2021-06-23,Juicio,Santa Cruz de Tenerife
4575,2024-03-01,Juicio,Barcelona
4576,2021-07-26,Intermedia,Valladolid
4577,2026-02-13,Preliminar,Álava
4578,2023-03-12,Juicio,Huelva
4579,2026-03-29,Preliminar,Guadalajara
4580,2026-01-21,Preliminar,Asturias
4581,2024-06-19,Intermedia,Pontevedra
4582,2024-04-15,Intermedia,Pontevedra
4583,2024-12-26,Intermedia,Melilla
4584,2021-11-28,Juicio,León
4585,2025-08-02,Preliminar,Barcelona
4586,2026-04-27,Preliminar,Ciudad
4587,2023-05-28,Juicio,Pontevedra
4588,2025-09-19,Preliminar,Guipúzcoa
4589,2024-10-17,Juicio,Granada
4590,2022-03-20,Juicio,Palencia
4591,2022-01-03,Intermedia,Segovia
4592,2025-06-27,Preliminar,Baleares
4593,2023-11-04,Intermedia,Burgos
4594,2024-11-23,Juicio,Cantabria
4595,2023-08-25,Intermedia,Toledo
4596,2020-10-30,Juicio,Salamanca
4597,2023-06-06,Juicio,Badajoz
4598,2023-02-25,Juicio,Granada
4599,2021-02-28,Juicio,Baleares
4600,2023-02-04,Juicio,Castellón
4601,2023-02-13,Juicio,Navarra
4602,2021-10-12,Juicio,Palencia
4603,2025-12-21,Preliminar,Salamanca
4604,2021-08-10,Juicio,Santa Cruz de Tenerife
4605,2025-09-24,Preliminar,Málaga
4606,2023-05-21,Juicio,Toledo
4607,2021-08-08,Juicio,Málaga
4608,2022-10-23,Juicio,Tarragona
4609,2026-04-02,Preliminar,Asturias
4610,2021-09-20,Intermedia,Cantabria
4611,2026-03-30,Preliminar,Álava
4612,2024-06-04,Juicio,Ourense
4613,2026-05-20,Preliminar,Albacete
4614,2024-01-09,Juicio,Huelva
4615,2025-09-22,Preliminar,La Coruña
4616,2023-08-01,Intermedia,Sevilla
4617,2025-08-27,Preliminar,Sevilla
4618,2026-04-25,Preliminar,Cáceres
4619,2024-06-06,Intermedia,Valladolid
4620,2026-01-13,Preliminar,Toledo
4621,2025-10-19,Preliminar,Toledo
4622,2022-09-10,Intermedia,Jaén
4623,2025-11-19,Preliminar,Vizcaya
4624,2026-01-12,Preliminar,Jaén
4625,2025-12-12,Preliminar,Valencia
4626,2024-01-17,Juicio,Madrid
4627,2021-06-27,Juicio,Toledo
4628,2022-08-26,Intermedia,Badajoz
4629,2022-01-19,Juicio,Cantabria
4630,2023-06-15,Juicio,Ávila
4631,2023-12-25,Juicio,Navarra
4632,2023-08-16,Juicio,Girona
4633,2023-03-07,Intermedia,Valencia
4634,2024-01-26,Juicio,Albacete
4635,2023-07-04,Juicio,Valencia
4636,2022-07-24,Juicio,La Coruña
4637,2026-01-08,Preliminar,Girona
4638,2025-09-16,Preliminar,Almería
4639,2025-07-09,Preliminar,Granada
4640,2023-11-05,Juicio,Cuenca
4641,2023-07-16,Intermedia,Granada
4642,2025-12-22,Preliminar,Guipúzcoa
4643,2024-06-06,Intermedia,Pontevedra
4644,2026-02-21,Preliminar,Madrid
4645,2024-08-21,Intermedia,La Coruña
4646,2021-02-09,Juicio,La Rioja
4647,2025-08-06,Preliminar,Murcia
4648,2023-03-07,Juicio,Girona
4649,2022-10-02,Intermedia,Toledo
4650,2024-06-20,Juicio,Zamora
4651,2025-04-09,Intermedia,Castellón
4652,2024-06-22,Juicio,Sevilla
4653,2025-12-27,Preliminar,Ciudad
4654,2025-07-25,Preliminar,Girona
4655,2025-12-12,Preliminar,Toledo
4656,2021-06-01,Juicio,Baleares
4657,2024-06-09,Juicio,Granada
4658,2023-08-14,Intermedia,Huesca
4659,2025-10-08,Preliminar,Teruel
4660,2026-05-03,Preliminar,Toledo
4661,2022-12-17,Juicio,Madrid
4662,2023-08-01,Intermedia,Salamanca
4663,2023-11-27,Intermedia,Palencia
4664,2025-12-08,Preliminar,Santa Cruz de Tenerife
4665,2023-09-07,Intermedia,Ciudad
4666,2025-09-19,Preliminar,Alicante
4667,2021-10-21,Intermedia,Cuenca
4668,2023-08-04,Intermedia,La Coruña
4669,2023-08-20,Intermedia,Valladolid
4670,2025-02-04,Intermedia,Tarragona
4671,2022-07-09,Juicio,Álava
4672,2021-01-26,Juicio,Tarragona
4673,2022-07-21,Juicio,Cantabria
4674,2025-11-10,Preliminar,Huesca
4675,2021-03-22,Juicio,Vizcaya
4676,2021-10-17,Intermedia,Huesca
4677,2025-07-09,Preliminar,La Rioja
4678,2023-03-06,Intermedia,Córdoba
4679,2023-08-05,Intermedia,Cáceres
4680,2024-10-24,Intermedia,Sevilla
4681,2021-02-25,Juicio,Valencia
4682,2025-08-10,Preliminar,Murcia
4683,2026-05-04,Preliminar,La Coruña
4684,2025-06-18,Preliminar,Málaga
4685,2024-07-19,Intermedia,Almería
4686,2025-08-18,Preliminar,Lugo
4687,2021-09-03,Intermedia,Las Palmas
4688,2025-10-21,Preliminar,Pontevedra
4689,2026-01-06,Preliminar,Jaén
4690,2024-06-13,Juicio,Huelva
4691,2025-05-26,Preliminar,Toledo
4692,2023-10-20,Intermedia,Lleida
4693,2026-05-20,Preliminar,Valladolid
4694,2025-11-24,Preliminar,Zamora
4695,2026-03-14,Preliminar,Valencia
4696,2025-08-01,Preliminar,Vizcaya
4697,2023-06-13,Juicio,Girona
4698,2022-12-08,Juicio,Zaragoza
4699,2023-06-14,Juicio,León
4700,2022-04-23,Intermedia,Burgos
4701,2024-08-22,Intermedia,Lleida
4702,2022-07-08,Intermedia,Asturias
4703,2026-02-08,Preliminar,Toledo
4704,2022-04-03,Intermedia,Asturias
4705,2023-01-31,Juicio,Sevilla
4706,2023-10-03,Juicio,La Coruña
4707,2023-12-07,Juicio,Valencia
4708,2025-05-31,Preliminar,Toledo
4709,2022-04-01,Juicio,Cádiz
4710,2021-10-27,Intermedia,Murcia
4711,2023-11-01,Intermedia,Ciudad
4712,2025-10-23,Preliminar,Palencia
4713,2021-01-04,Juicio,Navarra
4714,2023-10-26,Juicio,Lugo
4715,2024-02-17,Intermedia,Palencia
4716,2024-03-11,Juicio,Ávila
4717,2023-02-26,Juicio,Guadalajara
4718,2025-10-03,Preliminar,Álava
4719,2025-02-19,Intermedia,Teruel
4720,2022-02-07,Juicio,Las Palmas
4721,2026-02-10,Preliminar,León
4722,2026-04-06,Preliminar,Girona
4723,2023-12-11,Intermedia,Cuenca
4724,2024-11-22,Juicio,Burgos
4725,2021-12-18,Juicio,Huelva
4726,2022-02-04,Juicio,Teruel
4727,2025-04-07,Intermedia,Málaga
4728,2022-10-28,Juicio,Huesca
4729,2025-12-31,Preliminar,Ourense
4730,2026-02-12,Preliminar,Cáceres
4731,2023-03-14,Intermedia,Valencia
4732,2025-09-14,Preliminar,León
4733,2026-02-17,Preliminar,Melilla
4734,2025-11-18,Preliminar,Madrid
4735,2026-02-20,Preliminar,Girona
4736,2023-10-21,Juicio,Ourense
4737,2021-12-06,Intermedia,Toledo
4738,2025-10-26,Preliminar,Toledo
4739,2025-12-24,Preliminar,León
4740,2025-12-12,Preliminar,Málaga
4741,2024-07-18,Intermedia,Toledo
4742,2022-12-24,Juicio,Pontevedra
4743,2023-10-01,Intermedia,Ourense
4744,2026-01-21,Preliminar,Burgos
4745,2022-04-17,Juicio,Burgos
4746,2024-03-19,Intermedia,Cuenca
4747,2022-08-10,Intermedia,Sevilla
4748,2022-11-27,Juicio,León
4749,2022-09-02,Juicio,Jaén
4750,2024-09-23,Intermedia,Córdoba
4751,2025-01-31,Intermedia,Ciudad
4752,2023-10-11,Intermedia,Pontevedra
4753,2022-12-15,Juicio,Jaén
4754,2023-01-04,Juicio,Almería
4755,2024-09-06,Juicio,Soria
4756,2022-03-07,Juicio,Zaragoza
4757,2025-10-25,Preliminar,Ourense
4758,2021-05-21,Juicio,Cantabria
4759,2025-10-01,Preliminar,Valladolid
4760,2020-12-24,Juicio,Granada
4761,2024-06-17,Intermedia,Vizcaya
4762,2024-08-09,Juicio,Pontevedra
4763,2024-03-17,Juicio,Palencia
4764,2025-08-14,Preliminar,La Rioja
4765,2025-08-06,Preliminar,Baleares
4766,2022-10-28,Juicio,Córdoba
4767,2026-03-20,Preliminar,Ávila
4768,2021-09-18,Juicio,Cáceres
4769,2023-03-18,Juicio,Teruel
4770,2023-10-10,Juicio,Albacete
4771,2024-01-30,Juicio,Ceuta
4772,2026-02-23,Preliminar,Álava
4773,2022-02-19,Intermedia,La Rioja
4774,2025-10-24,Preliminar,León
4775,2023-03-24,Juicio,Jaén
4776,2024-07-30,Intermedia,Cantabria
4777,2023-10-23,Juicio,Segovia
4778,2024-12-13,Intermedia,Cáceres
4779,2024-07-17,Juicio,León
4780,2026-02-16,Preliminar,Pontevedra
4781,2024-08-25,Juicio,Ciudad
4782,2022-05-23,Juicio,Huelva
4783,2025-08-09,Preliminar,Zaragoza
4784,2022-03-18,Intermedia,Cuenca
4785,2025-12-08,Preliminar,Segovia
4786,2025-08-01,Preliminar,Zamora
4787,2023-04-07,Intermedia,Tarragona
4788,2024-01-15,Juicio,Lugo
4789,2025-10-22,Preliminar,Melilla
4790,2022-01-09,Intermedia,Álava
4791,2025-09-01,Preliminar,Badajoz
4792,2022-09-30,Juicio,Badajoz
4793,2026-02-18,Preliminar,Cádiz
4794,2022-09-11,Intermedia,Madrid
4795,2025-09-29,Preliminar,Palencia
4796,2026-05-15,Preliminar,Alicante
4797,2022-11-16,Intermedia,Badajoz
4798,2025-11-04,Preliminar,Sevilla
4799,2022-12-12,Juicio,Navarra
4800,2026-04-18,Preliminar,Valladolid
4801,2025-07-11,Preliminar,Málaga
4802,2024-11-04,Intermedia,Sevilla
4803,2024-07-02,Intermedia,Ourense
4804,2025-11-12,Preliminar,Teruel
4805,2026-04-21,Preliminar,Cantabria
4806,2025-01-29,Intermedia,Soria
4807,2023-01-17,Juicio,Barcelona
4808,2026-01-06,Preliminar,Granada
4809,2024-06-19,Juicio,Girona
4810,2023-07-12,Juicio,León
4811,2023-03-01,Juicio,Guadalajara
4812,2026-02-02,Preliminar,León
4813,2026-01-26,Preliminar,Ávila
4814,2024-02-15,Juicio,Ávila
4815,2024-05-05,Juicio,La Rioja
4816,2026-04-19,Preliminar,Valencia
4817,2023-07-15,Juicio,Zaragoza
4818,2024-08-18,Intermedia,Vizcaya
4819,2023-09-12,Juicio,Málaga
4820,2024-12-01,Intermedia,La Rioja
4821,2025-03-12,Intermedia,Castellón
4822,2023-04-19,Intermedia,Alicante
4823,2020-10-25,Juicio,Cuenca
4824,2026-03-27,Preliminar,Castellón
4825,2022-11-21,Juicio,Sevilla
4826,2026-01-13,Preliminar,Málaga
4827,2025-11-23,Preliminar,Guipúzcoa
4828,2023-01-24,Juicio,Segovia
4829,2022-05-03,Juicio,Murcia
4830,2022-01-14,Juicio,Castellón
4831,2024-02-16,Intermedia,Toledo
4832,2024-07-25,Intermedia,Badajoz
4833,2025-10-15,Preliminar,Melilla
4834,2026-01-07,Preliminar,Lleida
4835,2021-07-17,Juicio,Palencia
4836,2022-03-26,Intermedia,Valladolid
4837,2022-02-07,Juicio,Asturias
4838,2024-11-26,Intermedia,Ciudad
4839,2022-11-14,Intermedia,Córdoba
4840,2025-06-10,Preliminar,Álava
4841,2023-08-07,Juicio,Valencia
4842,2025-07-11,Preliminar,Barcelona
4843,2024-12-25,Juicio,Navarra
4844,2024-07-18,Juicio,Asturias
4845,2024-01-10,Juicio,Soria
4846,2023-03-05,Juicio,Lleida
4847,2026-02-18,Preliminar,Guadalajara
4848,2025-04-05,Intermedia,Jaén
4849,2025-09-04,Preliminar,Almería
4850,2023-02-06,Intermedia,Jaén
4851,2025-03-26,Juicio,Baleares
4852,2023-04-12,Juicio,Ourense
4853,2026-01-27,Preliminar,Alicante
4854,2022-02-07,Juicio,Lugo
4855,2022-07-30,Intermedia,La Coruña
4856,2022-07-13,Juicio,Murcia
4857,2025-12-03,Preliminar,Valladolid
4858,2022-06-05,Intermedia,Ourense
4859,2023-08-07,Juicio,Palencia
4860,2022-02-17,Juicio,Ceuta
4861,2023-06-22,Juicio,Palencia
4862,2026-04-08,Preliminar,Cantabria
4863,2026-04-25,Preliminar,Huelva
4864,2024-10-09,Intermedia,Santa Cruz de Tenerife
4865,2022-06-10,Juicio,Valladolid
4866,2022-01-16,Intermedia,Almería
4867,2025-08-13,Preliminar,Navarra
4868,2024-10-12,Juicio,Ourense
4869,2022-10-09,Juicio,Alicante
4870,2023-11-10,Intermedia,Córdoba
4871,2025-10-31,Preliminar,Teruel
4872,2023-10-31,Intermedia,Almería
4873,2022-11-30,Juicio,Salamanca
4874,2025-06-04,Preliminar,Cantabria
4875,2023-01-12,Juicio,Huesca
4876,2025-10-10,Preliminar,Sevilla
4877,2025-07-27,Preliminar,Zamora
4878,2021-05-19,Juicio,Tarragona
4879,2023-05-13,Intermedia,Santa Cruz de Tenerife
4880,2023-07-16,Juicio,Lleida
4881,2025-08-09,Preliminar,La Rioja
4882,2022-02-14,Juicio,Girona
4883,2026-05-22,Preliminar,Madrid
4884,2024-12-13,Intermedia,Murcia
4885,2025-02-08,Intermedia,Girona
4886,2022-11-05,Juicio,Guipúzcoa
4887,2023-12-03,Juicio,Álava
4888,2023-01-23,Juicio,Baleares
4889,2026-02-07,Preliminar,Ceuta
4890,2023-03-08,Juicio,Valencia
4891,2024-06-15,Intermedia,Cáceres
4892,2024-06-24,Juicio,Zamora
4893,2025-08-20,Preliminar,Huelva
4894,2026-04-02,Preliminar,Ciudad
4895,2023-08-10,Juicio,Granada
4896,2022-01-29,Juicio,León
4897,2022-05-28,Juicio,Tarragona
4898,2025-08-21,Preliminar,Alicante
4899,2026-01-01,Preliminar,Ceuta
4900,2023-06-01,Intermedia,Alicante
4901,2025-05-02,Intermedia,Badajoz
4902,2022-03-02,Juicio,Huesca
4903,2024-10-12,Intermedia,Soria
4904,2022-07-15,Intermedia,Sevilla
4905,2022-11-11,Juicio,Toledo
4906,2022-01-09,Juicio,Toledo
4907,2023-07-16,Intermedia,Jaén
4908,2023-04-20,Intermedia,Huelva
4909,2022-11-18,Juicio,Ciudad
4910,2021-12-31,Juicio,Cádiz
4911,2023-02-10,Intermedia,Madrid
4912,2021-09-28,Juicio,Barcelona
4913,2024-05-25,Juicio,Huesca
4914,2025-01-11,Intermedia,Las Palmas
4915,2025-10-10,Preliminar,Girona
4916,2025-08-23,Preliminar,Zamora
4917,2025-06-26,Preliminar,Burgos
4918,2025-11-10,Preliminar,Guadalajara
4919,2025-09-23,Preliminar,Guadalajara
4920,2026-01-21,Preliminar,Lugo
4921,2026-02-27,Preliminar,Albacete
4922,2022-03-08,Intermedia,Almería
4923,2024-12-02,Juicio,Murcia
4924,2024-01-30,Juicio,Badajoz
4925,2025-07-26,Preliminar,Badajoz
4926,2025-12-02,Preliminar,Álava
4927,2024-12-03,Juicio,Castellón
4928,2021-05-16,Juicio,Ceuta
4929,2026-01-18,Preliminar,Teruel
4930,2022-09-16,Intermedia,León
4931,2024-11-17,Intermedia,Girona
4932,2023-11-17,Juicio,Segovia
4933,2025-06-22,Preliminar,Madrid
4934,2024-10-07,Juicio,Lugo
4935,2025-11-19,Preliminar,Pontevedra
4936,2021-10-27,Intermedia,Granada
4937,2023-05-24,Intermedia,Las Palmas
4938,2022-04-16,Juicio,Jaén
4939,2024-02-05,Juicio,Castellón
4940,2025-11-19,Preliminar,Ávila
4941,2024-01-04,Juicio,Castellón
4942,2025-12-17,Preliminar,Tarragona
4943,2026-01-24,Preliminar,Valladolid
4944,2022-05-11,Juicio,Palencia
4945,2026-01-14,Preliminar,Asturias
4946,2024-01-06,Intermedia,León
4947,2026-02-11,Preliminar,Huesca
4948,2023-12-29,Intermedia,Almería
4949,2024-07-17,Intermedia,La Coruña
4950,2023-01-12,Juicio,Jaén
4951,2023-12-31,Intermedia,Vizcaya
4952,2022-11-23,Intermedia,Madrid
4953,2021-07-25,Juicio,Guipúzcoa
4954,2024-12-01,Juicio,Zaragoza
4955,2025-07-11,Preliminar,La Rioja
4956,2026-03-09,Preliminar,Zaragoza
4957,2025-07-08,Preliminar,Palencia
4958,2024-01-11,Intermedia,Albacete
4959,2025-02-24,Juicio,Madrid
4960,2024-05-09,Juicio,Salamanca
4961,2024-01-09,Intermedia,Teruel
4962,2023-05-21,Intermedia,Cádiz
4963,2024-09-02,Intermedia,Melilla
4964,2025-02-07,Intermedia,Toledo
4965,2022-01-19,Juicio,Las Palmas
4966,2024-03-05,Juicio,Santa Cruz de Tenerife
4967,2023-09-15,Intermedia,Guipúzcoa
4968,2024-11-30,Intermedia,Ceuta
4969,2026-01-29,Preliminar,Asturias
4970,2026-04-22,Preliminar,Huelva
4971,2023-08-27,Juicio,Las Palmas
4972,2024-09-17,Juicio,Navarra
4973,2025-11-14,Preliminar,Castellón
4974,2024-09-10,Intermedia,Santa Cruz de Tenerife
4975,2026-03-24,Preliminar,Cantabria
4976,2022-11-20,Juicio,La Rioja
4977,2025-12-26,Preliminar,Pontevedra
4978,2024-07-01,Juicio,Pontevedra
4979,2024-04-20,Juicio,Las Palmas
4980,2023-10-03,Intermedia,Lleida
4981,2025-06-07,Preliminar,Salamanca
4982,2026-04-26,Preliminar,Melilla
4983,2025-04-02,Intermedia,La Coruña
4984,2024-07-21,Juicio,Tarragona
4985,2024-10-30,Intermedia,Cádiz
4986,2022-06-11,Juicio,La Coruña
4987,2025-07-09,Preliminar,Cádiz
4988,2023-12-06,Juicio,Teruel
4989,2023-05-12,Juicio,Sevilla
4990,2023-11-01,Intermedia,Alicante
4991,2025-05-20,Intermedia,Ceuta
4992,2024-03-25,Intermedia,Palencia
4993,2023-06-10,Intermedia,La Coruña
4994,2023-04-15,Juicio,Guadalajara
4995,2023-02-05,Intermedia,Cantabria
4996,2025-07-15,Preliminar,Cádiz
4997,2022-07-26,Intermedia,Málaga
4998,2024-11-13,Juicio,Huelva
4999,2026-03-16,Preliminar,Pontevedra
5000,2023-10-15,Juicio,Cuenca
5001,2023-05-31,Intermedia,Asturias
5002,2025-01-17,Juicio,Pontevedra
5003,2023-02-14,Juicio,Melilla
5004,2022-03-04,Juicio,Zamora
5005,2021-07-29,Juicio,Álava
5006,2023-08-02,Juicio,Valladolid
5007,2024-11-03,Juicio,Zaragoza
5008,2022-11-04,Intermedia,Córdoba
5009,2024-08-07,Intermedia,Pontevedra
5010,2026-01-29,Preliminar,Almería
5011,2023-12-09,Intermedia,Valencia
5012,2024-05-14,Juicio,Cáceres
5013,2022-08-08,Juicio,Asturias
5014,2021-03-29,Juicio,Ávila
5015,2025-09-04,Preliminar,Sevilla
5016,2023-09-10,Intermedia,Granada
5017,2023-01-14,Intermedia,Ciudad
5018,2025-11-03,Preliminar,Guadalajara
5019,2025-10-08,Preliminar,Alicante
5020,2022-11-18,Intermedia,Badajoz
5021,2023-08-24,Intermedia,Burgos
5022,2023-03-23,Juicio,Guadalajara
5023,2024-12-05,Intermedia,Zamora
5024,2025-06-30,Preliminar,Soria
5025,2024-09-24,Intermedia,Santa Cruz de Tenerife
5026,2023-05-29,Intermedia,Madrid
5027,2022-03-22,Juicio,Segovia
5028,2021-01-13,Intermedia,Ciudad
5029,2023-01-19,Juicio,Lugo
5030,2026-05-12,Preliminar,Cádiz
5031,2023-04-16,Juicio,Castellón
5032,2023-09-08,Juicio,Santa Cruz de Tenerife
5033,2026-04-17,Preliminar,Melilla
5034,2024-01-30,Juicio,Cuenca
5035,2024-05-05,Juicio,Burgos
5036,2024-05-24,Intermedia,Palencia
5037,2024-04-30,Juicio,Vizcaya
5038,2022-08-01,Juicio,Melilla
5039,2025-07-23,Preliminar,Jaén
5040,2021-09-16,Juicio,Cantabria
5041,2022-04-09,Juicio,Lugo
5042,2022-06-02,Intermedia,Granada
5043,2023-07-05,Juicio,Burgos
5044,2021-06-26,Juicio,Huelva
5045,2026-01-28,Preliminar,Almería
5046,2020-11-18,Juicio,Zamora
5047,2022-09-16,Juicio,Vizcaya
5048,2022-03-05,Intermedia,Zamora
5049,2025-01-15,Intermedia,Jaén
5050,2023-12-09,Intermedia,Pontevedra
5051,2025-08-18,Preliminar,Soria
5052,2026-01-04,Preliminar,Álava
5053,2024-07-31,Juicio,Valladolid
5054,2026-04-16,Preliminar,Granada
5055,2025-02-27,Intermedia,Ávila
5056,2025-06-20,Preliminar,Las Palmas
5057,2026-03-20,Preliminar,Valladolid
5058,2024-06-28,Intermedia,La Coruña
5059,2022-03-19,Juicio,Pontevedra
5060,2026-05-13,Preliminar,Guipúzcoa
5061,2023-08-04,Juicio,Sevilla
5062,2025-02-07,Intermedia,Lleida
5063,2025-10-22,Preliminar,Valladolid
5064,2024-12-13,Juicio,Málaga
5065,2023-05-25,Intermedia,Huelva
5066,2023-01-19,Intermedia,Castellón
5067,2025-09-13,Preliminar,Ciudad
5068,2025-08-25,Preliminar,Granada
5069,2025-07-02,Preliminar,Teruel
5070,2024-03-12,Juicio,Pontevedra
5071,2025-10-09,Preliminar,Toledo
5072,2024-11-19,Intermedia,Sevilla
5073,2021-03-04,Juicio,Asturias
5074,2026-03-04,Preliminar,Almería
5075,2023-05-29,Intermedia,Guadalajara
5076,2025-05-30,Preliminar,Ourense
5077,2025-04-24,Intermedia,Valladolid
5078,2025-10-07,Preliminar,Teruel
5079,2026-04-24,Preliminar,Valladolid
5080,2022-07-04,Intermedia,Asturias
5081,2025-05-14,Intermedia,Jaén
5082,2025-09-20,Preliminar,La Coruña
5083,2026-05-02,Preliminar,Sevilla
5084,2026-05-06,Preliminar,Álava
5085,2024-12-07,Intermedia,Palencia
5086,2025-03-18,Intermedia,Asturias
5087,2021-12-12,Intermedia,Madrid
5088,2025-06-28,Preliminar,Girona
5089,2025-05-31,Preliminar,Granada
5090,2025-03-18,Juicio,Segovia
5091,2023-04-09,Juicio,Soria
5092,2023-09-27,Juicio,Segovia
5093,2026-02-22,Preliminar,Toledo
5094,2026-05-09,Preliminar,Ceuta
5095,2026-04-02,Preliminar,Baleares
5096,2025-08-21,Preliminar,Ávila
5097,2026-02-05,Preliminar,Albacete
5098,2026-03-21,Preliminar,Albacete
5099,2023-10-01,Intermedia,Ciudad
5100,2026-01-05,Preliminar,Huesca
5101,2023-12-10,Intermedia,Zamora
5102,2026-05-01,Preliminar,Lleida
5103,2022-12-30,Intermedia,Barcelona
5104,2023-06-22,Juicio,Palencia
5105,2022-03-21,Juicio,Castellón
5106,2025-07-12,Preliminar,Cáceres
5107,2024-04-08,Juicio,Pontevedra
5108,2022-12-11,Intermedia,Valencia
5109,2025-12-29,Preliminar,Toledo
5110,2022-09-25,Juicio,Castellón
5111,2023-08-03,Intermedia,Ourense
5112,2023-06-22,Juicio,Jaén
5113,2023-08-27,Juicio,Navarra
5114,2022-05-14,Juicio,Burgos
5115,2023-10-17,Intermedia,Albacete
5116,2023-12-10,Intermedia,Lugo
5117,2025-07-05,Preliminar,Málaga
5118,2025-11-23,Preliminar,Asturias
5119,2024-03-31,Intermedia,La Rioja
5120,2023-12-24,Juicio,Valencia
5121,2024-04-12,Juicio,Cantabria
5122,2025-04-23,Intermedia,Lleida
5123,2026-05-08,Preliminar,Ceuta
5124,2025-07-20,Preliminar,Albacete
5125,2025-10-13,Preliminar,León
5126,2024-11-02,Juicio,Tarragona
5127,2021-09-18,Intermedia,Jaén
5128,2024-07-05,Juicio,Albacete
5129,2024-09-03,Intermedia,Soria
5130,2022-05-29,Juicio,Huelva
5131,2022-02-22,Intermedia,Sevilla
5132,2025-06-10,Preliminar,Pontevedra
5133,2026-04-15,Preliminar,Huesca
5134,2024-05-05,Intermedia,Lugo
5135,2022-11-19,Intermedia,Teruel
5136,2024-05-29,Intermedia,Barcelona
5137,2024-12-30,Intermedia,Salamanca
5138,2021-03-15,Juicio,Castellón
5139,2025-12-05,Preliminar,Córdoba
5140,2022-04-20,Intermedia,Córdoba
5141,2026-05-03,Preliminar,Soria
5142,2025-11-15,Preliminar,Soria
5143,2023-04-17,Intermedia,Córdoba
5144,2023-06-01,Intermedia,Huelva
5145,2023-09-18,Intermedia,Toledo
5146,2023-05-01,Juicio,Santa Cruz de Tenerife
5147,2023-10-12,Juicio,Girona
5148,2026-04-23,Preliminar,Teruel
5149,2024-10-27,Juicio,Valladolid
5150,2023-08-07,Intermedia,Toledo
5151,2023-07-24,Juicio,Granada
5152,2025-10-21,Preliminar,Palencia
5153,2026-05-22,Preliminar,Burgos
5154,2023-01-24,Juicio,Badajoz
5155,2022-09-17,Juicio,Murcia
5156,2021-07-12,Juicio,Málaga
5157,2024-01-22,Intermedia,Asturias
5158,2022-08-11,Intermedia,Segovia
5159,2025-12-25,Preliminar,Sevilla
5160,2025-07-09,Preliminar,Tarragona
