ID Caso,Fecha de Facturación,Fecha de Pago,Tarifa por Hora,Deuda Pendiente,Pagos Recibidos
4791,2024-11-05,,272.48,969.38,17831.74
4792,2022-04-28,2023-02-02,219.0,0.0,4380.0
4793,2024-05-27,,172.75,7084.15,5353.85
4794,2022-01-26,,55.38,253.49,78.79
4795,2020-11-22,,205.88,9079.93,9037.51
4796,2023-10-31,,125.3,5968.13,5183.57
4797,2023-12-08,,170.82,2406.94,4938.32
4798,2024-08-24,,158.85,1109.39,1432.21
4799,2022-02-26,2022-07-19,160.76,0.0,9806.36
4800,2023-05-26,,131.77,1285.93,1085.93
4801,2022-10-03,,129.8,6568.77,4464.23
4802,2024-09-30,,166.27,8956.72,21.86
4803,2024-02-24,,135.97,64.61,1159.12
4804,2024-08-23,,110.6,1755.17,3111.23
4805,2022-02-01,,82.43,747.3,571.58
4806,2022-06-13,,216.5,5323.63,10047.87
4807,2022-04-02,2022-06-16,204.52,0.0,10839.56
4808,2025-01-31,,220.16,10675.29,11340.71
4809,2023-07-15,2024-04-08,95.99,0.0,9407.02
4810,2023-05-24,2023-07-16,292.65,0.0,8194.2
4811,2022-10-09,2023-05-07,288.88,0.0,10399.68
4812,2022-11-15,,252.82,8576.65,2041.79
4813,2023-05-20,,292.96,22688.18,2799.34
4814,2023-12-01,2023-12-18,187.07,0.0,14217.32
4815,2024-02-11,2024-03-25,241.35,0.0,7723.2
4816,2021-02-23,,297.36,4529.54,7662.22
4817,2023-12-14,2023-12-18,272.38,0.0,11712.34
4818,2023-05-26,,171.11,818.91,2089.96
4819,2023-08-14,2023-08-26,149.01,0.0,6258.42
4820,2021-09-08,,93.7,605.81,7546.09
4821,2022-09-02,,198.41,7182.04,4920.97
4822,2023-01-12,,190.84,548.17,978.55
4823,2020-11-09,2020-11-10,102.1,0.0,9495.3
4824,2020-12-03,,75.87,424.87,1016.66
4825,2022-11-13,2023-05-19,287.27,0.0,6319.94
4826,2023-12-08,,297.26,3730.86,430.78
4827,2022-02-13,,260.73,7562.61,4952.43
4828,2022-08-11,2023-02-06,187.12,0.0,3181.04
4829,2022-05-27,2023-06-27,150.61,0.0,12048.8
4830,2022-11-11,2023-11-30,54.09,0.0,3569.94
4831,2024-10-13,,215.18,8500.1,10220.56
4832,2021-09-21,,131.48,5350.86,4641.62
4833,2023-09-13,,63.08,2762.98,895.66
4834,2022-04-30,,181.44,10298.49,5123.91
4835,2021-11-04,2023-05-23,244.4,0.0,11975.6
4836,2022-08-08,,129.66,668.11,8797.07
4837,2021-12-28,2022-12-09,227.92,0.0,12307.68
4838,2023-01-19,,282.93,7773.35,5807.29
4839,2022-12-27,,194.07,4530.65,3038.08
4840,2021-11-19,,72.95,2593.56,4263.74
4841,2024-01-23,2024-01-28,59.86,0.0,4070.48
4842,2023-07-10,,54.47,1791.49,3601.04
4843,2024-03-23,2024-08-02,264.44,0.0,6611.0
4844,2024-05-21,2024-06-13,251.43,0.0,15840.09
4845,2024-08-05,2024-09-09,287.99,0.0,4607.84
4846,2023-06-25,2023-09-23,260.62,0.0,17722.16
4847,2022-10-25,,95.06,5037.85,475.63
4848,2024-12-15,,204.73,3883.08,12700.05
4849,2024-01-07,,175.34,4845.74,4973.3
4850,2022-02-11,,177.78,12070.17,2330.01
4851,2024-01-01,2025-02-10,67.34,0.0,4040.4
4852,2023-03-21,2023-05-05,298.21,0.0,6560.62
4853,2024-01-31,,157.72,3164.29,4879.43
4854,2022-04-06,2022-05-17,109.26,0.0,9505.62
4855,2024-07-09,,142.14,8323.01,2195.35
4856,2022-06-15,2023-08-08,75.93,0.0,3113.13
4857,2021-05-14,,236.33,12520.85,8748.85
4858,2022-05-22,,203.33,12411.49,6701.53
4859,2022-12-26,2024-05-10,216.38,0.0,17094.02
4860,2024-07-23,2024-07-26,64.01,0.0,6336.99
4861,2023-06-20,2023-06-25,108.15,0.0,4326.0
4862,2020-09-12,,275.02,4537.73,5638.01
4863,2022-12-25,,214.64,553.57,1807.47
4864,2022-12-14,,277.71,22272.17,1333.18
4865,2022-08-01,2022-08-09,227.92,0.0,3418.8
4866,2021-07-27,,174.36,748.14,6749.34
4867,2023-01-02,,59.4,15.27,341.13
4868,2023-10-19,2024-06-05,50.99,0.0,2855.44
4869,2022-10-30,2022-11-19,258.2,0.0,19623.2
4870,2023-12-05,,152.2,2023.59,11065.61
4871,2023-05-20,,206.33,550.73,1306.24
4872,2023-11-30,,259.26,5303.1,141.36
4873,2023-06-09,2023-09-11,177.42,0.0,5322.6
4874,2021-04-02,,271.19,5746.87,761.69
4875,2022-12-13,2022-12-25,274.26,0.0,18101.16
4876,2021-11-13,,223.08,470.92,12467.72
4877,2022-05-31,,296.6,4227.27,22763.33
4878,2021-04-23,2022-01-22,279.55,0.0,24041.3
4879,2024-02-03,,294.62,19806.61,5825.33
4880,2023-10-31,2023-11-09,79.92,0.0,5674.32
4881,2023-11-30,,230.87,12656.88,5350.98
4882,2022-05-21,2022-05-24,109.25,0.0,655.5
4883,2022-03-19,,50.91,82.15,223.31
4884,2024-05-07,,243.27,6582.06,14582.43
4885,2025-03-07,,78.37,517.02,5282.36
4886,2022-08-23,2022-11-01,254.25,0.0,3813.75
4887,2023-08-28,2024-03-09,186.39,0.0,10810.62
4888,2023-08-21,2023-09-16,134.78,0.0,6065.1
4889,2023-10-05,,57.55,637.76,513.24
4890,2023-09-05,2023-09-05,138.19,0.0,9811.49
4891,2023-02-11,,77.24,1935.34,2699.06
4892,2023-10-15,2024-04-09,144.18,0.0,13120.38
4893,2024-01-16,,112.02,5046.39,890.67
4894,2022-04-22,,255.2,1519.77,8177.83
4895,2022-11-17,2023-11-11,62.11,0.0,3912.93
4896,2021-06-16,2022-06-24,235.18,0.0,23518.0
4897,2023-02-20,2023-06-02,56.04,0.0,1681.2
4898,2021-07-11,,83.42,3899.14,3525.24
4899,2022-04-03,,105.47,1584.57,2634.23
4900,2023-12-10,,125.7,3286.62,7649.28
4901,2024-08-23,,166.39,13713.51,2759.1
4902,2022-08-12,2022-08-21,218.62,0.0,20113.04
4903,2024-06-21,,173.23,2771.38,4331.05
4904,2022-09-23,,82.48,702.93,3998.43
4905,2022-12-10,2023-07-12,259.33,0.0,23599.03
4906,2022-01-06,2022-01-09,279.3,0.0,10613.4
4907,2024-05-11,,253.08,1483.07,288.49
4908,2023-05-06,,60.26,4042.34,1079.76
4909,2021-12-15,2023-09-17,94.91,0.0,8352.08
4910,2022-02-03,2022-02-08,167.93,0.0,2518.95
4911,2021-10-10,,283.25,10718.99,8825.26
4912,2021-09-17,2021-09-24,237.58,0.0,3801.28
4913,2022-08-21,2024-01-19,104.08,0.0,9575.36
4914,2024-02-10,,221.72,38.87,1069.73
4915,2023-02-18,,81.74,35.55,373.15
4916,2023-01-26,,211.43,8221.52,11018.61
4917,2022-10-12,,195.86,7783.19,1030.51
4918,2020-07-02,,85.05,3846.12,1426.98
4919,2021-10-01,,116.69,3765.19,552.34
4920,2024-05-30,,299.72,2875.69,1620.11
4921,2022-09-24,,113.97,1952.88,1010.34
4922,2022-12-24,,88.27,366.32,75.03
4923,2024-07-18,2024-08-20,156.03,0.0,13418.58
4924,2024-11-09,2024-11-19,221.08,0.0,17907.48
4925,2022-11-24,,256.47,14810.22,7759.14
4926,2023-05-02,,254.83,6211.94,10097.18
4927,2024-05-05,2024-11-26,180.12,0.0,13689.12
4928,2022-01-20,2022-06-27,113.09,0.0,6672.31
4929,2022-09-30,,171.11,544.93,3048.38
4930,2022-10-24,,260.41,542.82,8571.53
4931,2024-12-05,,276.69,14186.53,5181.77
4932,2024-07-25,2024-08-19,269.48,0.0,8892.84
4933,2024-05-24,,71.77,1298.9,2074.29
4934,2024-11-05,2024-11-08,193.51,0.0,11804.11
4935,2023-08-02,,118.4,847.84,9926.56
4936,2021-03-30,,131.04,8162.74,1927.34
4937,2022-09-22,,76.23,3895.68,1135.5
4938,2022-01-08,2022-05-25,78.38,0.0,4154.14
4939,2024-03-07,2024-03-08,289.77,0.0,14778.27
4940,2022-11-03,,259.4,3799.3,3723.3
4941,2023-07-01,2023-07-04,100.25,0.0,6817.0
4942,2020-09-29,,92.28,184.53,553.71
4943,2021-10-09,,169.06,567.93,1629.85
4944,2023-07-17,2024-03-22,93.27,0.0,8580.84
4945,2024-02-19,,129.8,1420.17,6367.83
4946,2022-02-06,,228.63,4851.35,2464.81
4947,2021-10-05,,289.31,8073.12,14493.06
4948,2022-11-18,,87.28,3678.1,3827.98
4949,2023-09-13,,130.1,668.79,5445.91
4950,2022-12-16,2023-05-08,116.7,0.0,4551.3
4951,2023-03-16,,122.41,1307.6,8485.2
4952,2023-03-24,,264.11,12687.32,12403.13
4953,2020-12-06,2021-12-22,57.73,0.0,4502.94
4954,2024-07-14,2024-09-25,200.27,0.0,5407.29
4955,2023-09-22,,91.97,588.85,5573.14
4956,2024-04-30,,230.85,10226.73,5009.37
4957,2024-01-11,,181.62,5522.81,1741.99
4958,2024-09-03,,160.33,4712.04,5709.41
4959,2024-06-26,2024-12-31,127.15,0.0,1907.25
4960,2024-04-05,2024-10-13,87.18,0.0,6451.32
4961,2023-04-06,,271.69,18075.54,5833.18
4962,2021-07-12,,288.81,16004.98,11143.16
4963,2023-10-14,,85.51,2280.99,3277.16
4964,2024-06-03,,151.61,1598.26,372.67
4965,2022-06-03,2022-06-27,185.91,0.0,15244.62
4966,2023-08-15,2024-05-25,217.68,0.0,12407.76
4967,2022-08-30,,233.11,4334.97,13614.5
4968,2024-07-20,,248.42,9961.59,14135.15
4969,2021-10-07,,144.5,1147.5,3476.5
4970,2024-01-18,,173.47,4929.42,10856.35
4971,2023-09-26,2023-11-24,262.09,0.0,10483.6
4972,2024-02-13,2024-04-22,265.84,0.0,3455.92
4973,2022-04-09,,179.0,4303.22,5004.78
4974,2024-02-01,,248.73,1867.31,1614.91
4975,2022-11-28,,184.1,5546.02,5131.78
4976,2024-07-08,2024-10-10,241.48,0.0,6761.44
4977,2022-08-06,,208.21,22.11,2684.62
4978,2024-06-13,2024-06-25,217.71,0.0,6749.01
4979,2023-02-19,2023-08-06,133.91,0.0,11784.08
4980,2021-09-06,,145.72,13054.32,643.36
4981,2024-04-06,,290.4,13693.23,536.37
4982,2024-07-26,,245.64,1257.97,6111.23
4983,2023-04-28,,275.13,3384.76,6244.79
4984,2024-06-09,2024-07-08,105.1,0.0,945.9
4985,2024-07-20,,203.44,1721.26,11502.34
4986,2022-07-24,2022-07-29,166.42,0.0,15144.22
4987,2024-08-02,,295.52,6498.68,2366.92
4988,2023-08-26,2024-01-08,145.46,0.0,13236.86
4989,2024-01-11,2024-02-14,284.1,0.0,25000.8
4990,2023-12-03,,65.85,626.19,3390.66
4991,2022-06-29,,283.05,2461.41,19616.49
4992,2023-09-09,,291.69,471.68,3028.6
4993,2022-09-14,,91.8,372.01,3850.79
4994,2022-09-22,2023-07-24,289.73,0.0,7532.98
4995,2023-04-18,,208.04,1128.35,15098.77
4996,2022-08-22,,50.44,1100.04,2985.6
4997,2022-11-01,,275.45,1400.03,252.67
4998,2024-01-19,2024-04-03,52.09,0.0,2812.86
4999,2022-12-04,,151.28,634.32,424.64
5000,2023-11-26,2023-12-06,266.11,0.0,7184.97
5001,2023-03-01,,292.49,8055.36,134.36
5002,2024-11-22,2024-12-04,164.3,0.0,4271.8
5003,2023-05-27,2023-06-07,68.78,0.0,1925.84
5004,2022-01-20,2022-04-24,85.65,0.0,513.9
5005,2022-08-18,2024-04-09,284.13,0.0,17616.06
5006,2022-06-14,2023-07-20,270.6,0.0,9200.4
5007,2023-08-11,2024-05-15,188.02,0.0,15229.62
5008,2023-02-27,,112.95,1869.83,728.02
5009,2024-08-14,,100.44,1992.24,6746.04
5010,2022-03-08,,216.01,11865.16,6063.67
5011,2023-11-08,,254.17,447.48,1077.54
5012,2023-08-10,2023-09-18,50.45,0.0,2270.25
5013,2022-08-18,2022-08-18,295.89,0.0,3550.68
5014,2021-08-28,2021-11-01,52.96,0.0,847.36
5015,2024-12-24,,287.56,2488.02,19366.54
5016,2022-07-24,,263.03,3045.39,16418.83
5017,2023-02-26,,63.81,121.76,835.39
5018,2024-03-01,,170.58,6942.11,6363.13
5019,2024-09-07,,286.44,13057.09,14154.71
5020,2022-12-05,,116.4,6.75,2786.85
5021,2022-11-01,,203.74,1092.23,130.21
5022,2023-03-19,2023-03-29,160.35,0.0,1282.8
5023,2023-02-03,,204.0,9683.05,312.95
5024,2024-04-26,,105.15,2576.89,2575.46
5025,2023-05-25,,252.52,1261.88,3788.52
5026,2022-12-28,,233.47,3537.01,4634.44
5027,2022-10-10,2022-11-02,256.02,0.0,6144.48
5028,2020-10-24,,78.77,5995.65,1487.5
5029,2022-01-26,2022-04-23,99.78,0.0,7782.84
5030,2024-06-08,,57.07,3804.05,1788.81
5031,2022-05-17,2022-11-24,243.94,0.0,24394.0
5032,2023-10-23,2023-11-10,282.11,0.0,12130.73
5033,2023-03-03,,259.52,8168.5,10516.94
5034,2024-02-10,2024-02-16,256.82,0.0,21572.88
5035,2024-09-01,2025-04-11,139.04,0.0,6952.0
5036,2024-02-28,,236.68,7083.29,490.47
5037,2024-02-04,2024-08-22,176.58,0.0,15715.62
5038,2022-06-03,2023-02-01,207.55,0.0,4358.55
5039,2023-04-23,,221.91,7153.92,834.84
5040,2022-11-22,2023-03-03,156.07,0.0,8583.85
5041,2022-02-23,2022-04-07,296.11,0.0,29018.78
5042,2022-08-21,,124.46,558.67,5415.41
5043,2024-04-25,2024-10-11,234.5,0.0,11021.5
5044,2021-10-25,2022-07-08,73.1,0.0,6286.6
5045,2023-07-15,,290.72,2624.13,864.51
5046,2020-11-07,2021-03-07,223.27,0.0,3125.78
5047,2022-08-25,2023-11-13,295.06,0.0,1770.36
5048,2022-06-20,,228.04,13615.07,6908.53
5049,2020-12-23,,288.24,221.51,25143.61
5050,2023-03-26,,144.1,11101.1,1291.5
5051,2024-08-09,,243.42,1958.01,1206.45
5052,2023-12-29,,137.72,10053.03,2066.33
5053,2024-08-30,2025-04-01,50.83,0.0,4269.72
5054,2024-12-21,,198.09,1848.12,4094.58
5055,2023-06-29,,268.05,1801.62,1683.03
5056,2025-01-24,,77.75,148.54,5604.96
5057,2024-02-13,,272.85,10425.72,13857.93
5058,2024-02-28,,127.84,1512.95,1555.21
5059,2021-07-06,2022-01-20,115.25,0.0,4610.0
5060,2024-09-08,,172.49,1409.23,3248.0
5061,2023-07-27,2023-08-02,271.13,0.0,1355.65
5062,2023-09-23,,148.06,5298.7,3140.72
5063,2021-12-15,,129.98,3572.68,2536.38
5064,2024-05-02,2024-07-04,108.84,0.0,761.88
5065,2024-03-10,,233.96,2690.74,4094.1
5066,2023-02-12,,210.97,3108.42,267.1
5067,2022-06-28,,236.09,11741.79,1951.43
5068,2023-04-07,,168.49,6047.49,9116.61
5069,2023-04-09,,53.75,1446.92,649.33
5070,2024-02-11,2024-03-11,287.67,0.0,25027.29
5071,2021-11-12,,66.95,1541.99,265.66
5072,2021-12-26,,274.23,7919.38,307.52
5073,2021-03-01,2021-03-05,295.44,0.0,12113.04
5074,2021-06-24,,173.84,3596.37,13092.27
5075,2022-09-27,,234.42,3586.08,2977.68
5076,2020-07-06,,190.41,1951.6,6236.03
5077,2023-03-09,,266.47,1424.71,20159.36
5078,2024-08-24,,202.53,1346.48,7362.31
5079,2023-07-25,,161.11,6197.83,407.68
5080,2021-10-07,,244.31,19159.38,141.11
5081,2024-06-07,,266.75,15291.76,9515.99
5082,2021-12-16,,195.87,8071.07,9753.1
5083,2021-06-07,,50.15,2534.41,775.49
5084,2024-05-14,,80.99,617.81,6428.32
5085,2024-03-24,,141.49,510.51,479.92
5086,2024-07-01,,174.07,308.27,16054.31
5087,2021-12-07,,185.24,1093.01,1500.35
5088,2023-07-24,,293.1,909.02,2608.18
5089,2023-04-25,,191.43,5616.76,7783.34
5090,2023-07-30,2025-04-21,234.41,0.0,9376.4
5091,2023-04-09,2023-04-09,122.61,0.0,4168.74
5092,2023-10-07,2023-11-04,230.11,0.0,22320.67
5093,2021-11-08,,78.6,744.92,5543.08
5094,2023-10-05,,176.53,4848.71,8567.57
5095,2023-04-23,,264.53,6244.02,6453.42
5096,2023-10-28,,76.26,1319.97,4170.75
5097,2022-01-26,,284.51,10702.52,8075.14
5098,2022-03-19,,148.52,11801.19,1862.65
5099,2023-09-03,,271.62,7894.07,13020.67
5100,2020-11-21,,180.35,2994.56,1874.89
5101,2023-03-04,,238.86,537.53,22154.17
5102,2022-06-20,,266.95,3008.35,4199.3
5103,2022-04-23,,147.21,3895.28,5820.58
5104,2023-08-11,2023-12-05,61.07,0.0,4397.04
5105,2022-09-17,2023-10-13,263.16,0.0,15526.44
5106,2024-08-12,,80.74,662.83,63.83
5107,2024-02-15,2024-02-23,175.25,0.0,2278.25
5108,2022-12-08,,270.32,19102.49,3063.75
5109,2022-10-14,,178.23,605.85,4919.28
5110,2022-08-30,2022-09-02,177.11,0.0,14700.13
5111,2023-02-28,,273.13,3759.32,883.89
5112,2023-06-21,2023-08-08,263.96,0.0,1847.72
5113,2023-07-29,2023-09-10,101.48,0.0,7103.6
5114,2023-01-17,2023-05-04,222.63,0.0,16474.62
5115,2021-10-12,,203.86,1926.11,1335.65
5116,2024-09-02,,293.46,918.36,24906.12
5117,2022-12-01,,76.83,812.53,416.75
5118,2021-06-14,,259.95,2930.19,189.21
5119,2024-07-26,,188.18,7179.35,7686.87
5120,2022-08-18,2023-09-03,229.17,0.0,15125.22
5121,2023-05-20,2024-05-02,187.49,0.0,10311.95
5122,2024-03-01,,255.39,1239.06,548.67
5123,2021-12-05,,56.82,1010.98,807.26
5124,2023-02-08,,159.74,2380.44,15.66
5125,2022-11-11,,263.51,4749.13,1575.11
5126,2024-10-26,2024-11-09,57.59,0.0,2418.78
5127,2021-02-12,,260.57,8405.18,193.63
5128,2024-07-01,2024-07-15,255.15,0.0,11992.05
5129,2024-01-14,,276.03,1571.58,3672.99
5130,2022-01-16,2022-03-15,85.67,0.0,428.35
5131,2021-02-22,,299.96,2888.37,11509.71
5132,2021-01-17,,135.87,1331.71,4782.44
5133,2024-07-23,,206.87,6913.52,7981.12
5134,2024-06-12,,206.87,13232.53,2282.72
5135,2023-01-19,,94.49,1322.28,284.05
5136,2024-05-18,,206.98,11575.56,5810.76
5137,2023-11-14,,63.56,521.44,5834.56
5138,2021-09-13,2021-09-22,271.94,0.0,11965.36
5139,2024-05-08,,223.67,1811.03,5793.75
5140,2021-11-29,,280.13,5265.76,12662.56
5141,2022-01-24,,201.12,580.85,3642.67
5142,2024-04-07,,135.78,4031.1,5880.84
5143,2021-10-12,,232.24,3983.81,11576.27
5144,2020-10-23,,65.58,412.75,1816.97
5145,2021-06-25,,252.38,7223.98,16499.74
5146,2021-05-04,2022-08-12,195.65,0.0,8804.25
5147,2023-10-08,2023-12-13,210.67,0.0,3370.72
5148,2024-02-03,,218.1,5411.5,3748.7
5149,2021-06-18,2023-02-07,105.95,0.0,4238.0
5150,2023-09-07,,143.66,2291.68,4460.34
5151,2022-05-15,2022-12-25,202.19,0.0,17792.72
5152,2023-12-08,,176.78,8320.29,4054.31
5153,2022-07-20,,192.32,30.96,8431.12
5154,2023-12-23,2024-03-20,229.53,0.0,1606.71
5155,2021-05-04,2021-05-10,77.56,0.0,1008.28
5156,2021-05-04,2022-07-24,152.45,0.0,6555.35
5157,2023-08-14,,275.58,3602.94,806.34
5158,2022-07-18,,278.07,2362.04,22386.19
5159,2024-06-18,,116.93,2402.28,1690.27
5160,2022-02-24,,204.12,7568.9,1208.26
5161,2021-05-20,,53.55,1613.22,2831.43
5162,2024-12-16,,266.35,1664.87,2863.08
5163,2022-12-05,,150.18,4638.44,6324.7
5164,2023-04-03,2023-10-17,192.85,0.0,18127.9
5165,2021-06-24,,117.3,5326.38,1711.62
5166,2024-03-05,2024-05-31,75.65,0.0,2193.85
5167,2024-06-22,2024-06-28,175.91,0.0,14952.35
5168,2024-09-11,,259.73,5514.79,13445.5
5169,2024-03-06,,58.16,240.58,1795.02
5170,2023-07-12,,76.29,725.77,1715.51
5171,2022-08-25,2025-03-31,202.69,0.0,19255.55
5172,2020-10-21,,65.31,5146.59,143.52
5173,2021-10-16,,227.48,8416.23,2275.33
5174,2023-07-22,2023-08-18,294.82,0.0,23585.6
5175,2021-08-20,2021-09-07,170.35,0.0,4258.75
5176,2024-03-20,,136.09,1421.75,1436.14
5177,2023-09-07,,175.11,5502.78,3252.72
5178,2021-03-16,,130.32,9021.21,3880.47
5179,2022-12-20,,299.2,2516.21,21718.99
5180,2024-03-12,,290.8,11194.04,1891.96
5181,2022-10-29,,192.54,7029.26,4908.22
5182,2023-09-26,,255.44,1131.88,400.76
5183,2023-05-19,,60.41,166.06,4485.51
5184,2023-07-10,2023-08-18,171.18,0.0,14721.48
5185,2022-12-29,,176.0,50.62,6461.38
5186,2022-11-07,,61.03,1029.48,252.15
5187,2023-08-10,,108.27,764.03,2484.07
5188,2022-01-23,,198.95,5047.58,12460.02
5189,2020-09-19,,214.23,162.44,8620.99
5190,2021-12-06,,118.11,1334.86,3625.76
5191,2023-07-12,,259.14,10005.07,10985.27
5192,2022-05-03,2022-05-11,86.99,0.0,7568.13
5193,2024-05-17,2024-11-10,201.78,0.0,17151.3
5194,2022-10-17,2024-07-12,94.38,0.0,7078.5
5195,2024-12-23,,206.1,12101.79,7271.61
5196,2022-07-02,,213.52,3312.55,3520.09
5197,2021-09-16,,134.83,7792.11,2320.14
5198,2022-12-05,2023-07-06,278.34,0.0,20597.16
5199,2023-04-21,2023-12-14,175.74,0.0,13707.72
5200,2024-07-10,2024-08-10,182.14,0.0,4007.08
5201,2022-11-17,2023-02-07,225.91,0.0,22365.09
5202,2023-11-02,2024-10-23,279.66,0.0,17059.26
5203,2025-01-18,,153.34,1699.77,293.65
5204,2024-01-19,,148.47,2031.81,640.65
5205,2021-07-11,2021-07-12,145.48,0.0,5673.72
5206,2023-12-01,,200.41,7142.11,1876.34
5207,2024-07-20,,112.61,719.88,5473.67
5208,2022-10-31,,60.96,4268.56,1522.64
5209,2024-12-23,,243.03,4270.97,2047.81
5210,2022-10-15,,248.14,5996.62,8891.78
5211,2023-04-19,,195.08,1849.49,1661.95
5212,2022-11-19,2022-12-04,184.95,0.0,12391.65
5213,2021-02-02,,149.26,3365.3,1858.8
5214,2023-02-25,,280.05,6484.52,10598.53
5215,2022-12-02,,56.9,170.18,740.22
5216,2023-11-04,2023-11-08,111.78,0.0,10619.1
5217,2021-09-29,2021-10-04,187.68,0.0,9571.68
5218,2024-03-18,,270.37,795.27,1367.69
5219,2023-09-30,,67.28,1446.1,3128.94
5220,2023-06-22,,94.11,1579.48,773.27
5221,2021-01-20,,116.44,7953.3,2875.62
5222,2023-03-28,,123.88,2141.93,5290.87
5223,2022-06-28,,299.31,7422.83,12930.25
5224,2024-11-18,2024-12-05,210.73,0.0,1896.57
5225,2021-01-12,2022-02-24,135.83,0.0,11817.21
5226,2023-11-17,2024-02-24,80.59,0.0,3626.55
5227,2024-06-07,,297.87,9669.65,8500.42
5228,2024-06-25,,56.72,2642.49,2405.59
5229,2024-09-10,,72.61,5077.0,804.41
5230,2024-05-25,2024-05-28,268.54,0.0,8593.28
5231,2023-04-02,,281.27,4839.14,9224.36
5232,2024-03-06,2024-06-04,219.98,0.0,7699.3
5233,2022-12-30,,92.66,91.67,1205.57
5234,2024-10-26,,81.38,455.04,196.0
5235,2022-05-01,,175.0,1635.19,15339.81
5236,2023-01-18,2023-01-24,55.28,0.0,4035.44
5237,2023-07-29,2023-09-07,87.61,0.0,7972.51
5238,2022-01-16,,174.05,8320.45,5255.45
5239,2021-08-30,,219.67,12846.03,4288.23
5240,2023-11-11,2024-03-01,250.15,0.0,23013.8
5241,2023-08-29,2024-10-08,77.02,0.0,2156.56
5242,2024-12-11,2025-01-14,195.14,0.0,10927.84
5243,2024-04-26,2024-05-24,119.93,0.0,11753.14
5244,2024-04-14,2024-08-03,233.13,0.0,9791.46
5245,2023-07-10,,130.08,2178.59,3024.61
5246,2024-04-29,,70.58,2660.18,2280.42
5247,2021-05-04,2021-10-26,66.81,0.0,4943.94
5248,2022-09-01,,128.88,110.01,534.39
5249,2024-08-28,,238.78,1795.84,114.4
5250,2024-12-25,,90.22,6927.54,109.62
5251,2023-04-01,,247.45,8524.78,4342.62
5252,2025-02-24,,200.32,1316.4,18114.64
5253,2023-07-19,,84.81,700.84,4218.14
5254,2024-07-25,,126.49,5167.95,5583.7
5255,2021-10-06,,263.56,6423.61,5700.15
5256,2022-09-01,,206.34,6093.43,12064.49
5257,2024-11-25,2024-12-19,259.17,0.0,20474.43
5258,2022-09-13,,160.97,10282.1,1629.68
5259,2022-11-12,2023-11-24,149.61,0.0,3441.03
5260,2022-02-18,2023-09-28,120.39,0.0,6501.06
5261,2023-02-04,2023-11-01,189.91,0.0,18421.27
5262,2021-10-28,2022-04-26,249.49,0.0,8482.66
5263,2024-07-23,,174.96,14779.36,1841.84
5264,2024-01-07,,82.29,671.32,5088.98
5265,2024-11-13,,272.91,9207.0,890.67
5266,2024-04-20,,210.65,9058.57,420.68
5267,2024-11-19,2025-01-02,134.01,0.0,7370.55
5268,2021-08-01,,83.98,732.38,107.42
5269,2021-11-08,,61.38,3388.04,417.52
5270,2024-04-25,,287.61,3783.69,18937.5
5271,2023-03-12,2023-07-11,141.11,0.0,2681.09
5272,2023-12-28,,215.33,5143.09,8422.7
5273,2023-08-21,,152.64,10191.23,3546.37
5274,2024-08-06,,83.91,2541.67,2576.84
5275,2021-07-04,,157.56,280.7,4130.98
5276,2024-08-25,,136.52,1142.43,4181.85
5277,2023-05-01,,94.54,663.32,2645.58
5278,2023-02-05,2023-03-02,281.73,0.0,13241.31
5279,2023-12-03,2024-03-11,241.12,0.0,8921.44
5280,2023-05-14,2023-09-03,207.73,0.0,1661.84
5281,2023-05-06,,219.63,4907.01,2999.67
5282,2024-02-16,,202.19,1196.84,7901.71
5283,2022-03-29,2023-01-31,87.4,0.0,1660.6
5284,2024-09-29,,134.57,1948.43,8413.46
5285,2023-12-16,,259.66,1297.18,260.78
5286,2024-03-16,2024-03-17,290.93,0.0,9309.76
5287,2021-09-14,2021-10-30,125.38,0.0,3510.64
5288,2024-07-30,2024-09-08,80.51,0.0,805.1
5289,2024-10-13,,205.1,4622.14,2761.46
5290,2023-10-11,2023-11-02,221.08,0.0,4421.6
5291,2023-03-26,,253.66,4179.29,3176.85
5292,2022-11-11,,201.98,3690.91,6206.11
5293,2022-05-13,2024-09-06,188.58,0.0,9051.84
5294,2024-03-14,2024-03-19,57.18,0.0,1543.86
5295,2023-12-11,2025-01-03,116.83,0.0,11215.68
5296,2022-03-12,,112.25,858.85,6549.65
5297,2021-12-11,,245.68,1930.45,1754.75
5298,2022-07-16,,295.77,313.73,4714.36
5299,2022-05-03,,88.63,3157.54,1628.48
5300,2025-02-14,,92.78,1803.22,1072.96
5301,2023-09-02,,78.19,94.13,2329.76
5302,2024-04-01,,192.36,4545.11,840.97
5303,2022-05-13,2022-12-09,232.19,0.0,10912.93
5304,2024-05-04,,170.6,2995.29,587.31
5305,2023-02-10,,189.5,7268.31,5807.19
5306,2024-04-07,,105.32,728.39,219.49
5307,2023-07-14,,173.3,569.45,12774.65
5308,2021-02-23,,162.63,7850.95,7924.16
5309,2023-10-13,2024-12-27,194.72,0.0,2141.92
5310,2021-09-05,2022-08-19,257.61,0.0,25761.0
5311,2023-08-03,,113.13,2306.96,634.42
5312,2021-02-26,,299.5,11760.81,11300.69
5313,2023-06-06,,124.33,3882.94,1090.26
5314,2021-12-17,,157.36,265.88,993.0
5315,2022-11-18,2023-11-03,128.37,0.0,5905.02
5316,2020-09-16,,236.1,8772.8,5157.1
